sBL7J7s4Rnul40-MB0hXbA,Perrine,french,"2 E 61st Street At Fifth Ave, Ground Floor, New York City, NY 10065",40.7653271962541,-73.97199900859833,4.0,111,10065
ZjU9qd-RR55cEEKufmdN5Q,Cathédrale Restaurant,french,"112 E 11th St, New York City, NY 10003",40.731616260076336,-73.98947915459632,4.0,368,10003
VpEy7E9fij06n7BRrzvEaw,Le Crocodile,french,"80 Wythe Ave, Brooklyn, NY 11249",40.72191,-73.957873,4.5,195,11249
R-biStUvl2zuhIQFk40GsQ,OCabanon,french,"245 W 29th St, New York, NY 10001",40.7486725,-73.9945145,4.0,446,10001
bqhBU_iyHpaLlq0WSc5Nkw,Jean Claude 2,french,"1343 2nd Ave, New York, NY 10021",40.7680053710938,-73.9592895507812,4.0,193,10021
C6f_MQaRwIbJ8diailVaCA,L'Appart,french,"225 Liberty St, New York, NY 10281",40.712708,-74.015919,5.0,135,10281
ykTc4pZYEAY0Esd0yVFSOQ,Vin Sur Vingt,french,"66 W 84th St, New York, NY 10024",40.78492,-73.97291,4.5,68,10024
ILwCoB-PD8n9ObGk_sac0A,Recette,french,"103 Havemeyer St, Brooklyn, NY 11211",40.71326399774355,-73.95637202012806,4.5,90,11211
tmzWZtu9Nimn7Hfas9XmcA,Quality Bistro,french,"120 W 55th St, New York, NY 10019",40.76306,-73.9786,4.0,284,10019
0Q13lJ3OHXOuBVpN6jeTjw,Tartine,french,"253 W 11th St, New York, NY 10014",40.7362899,-74.00344,4.0,1046,10014
bTyyPU8A4pz9dieLSZPMdA,Le Rivage,french,"340 W 46th St, New York, NY 10036",40.760238,-73.98959,4.0,566,10036
8xYvp9j7j8RCRQGsiRRujQ,La Bergamote NYC,french,"177 9th Ave, New York, NY 10011",40.745044,-74.002863,4.0,393,10011
VaorFVboJxLfHIakSzGL6w,l’abeille,french,"412 Greenwich St, New York, NY 10013",40.72188,-74.00995,4.0,40,10013
fAPkN79fe7Gjq7A6fj6s9Q,Bistro Eloise,french,"75-57 31st Ave, East Elmhurst, NY 11370",40.7587335,-73.8920429,4.5,274,11370
iexl39DYyy_76Xq3ExaJkQ,Excuse My French,french,"96 Orchard St, New York, NY 10002",40.718437,-73.989807,4.0,352,10002
gtXP0CmOnBbgfnff7VXa7A,Pastis,french,"52 Gansevoort St, New York, NY 10014",40.73928,-74.00695,4.0,456,10014
CsZLG1VpdFAZiT_qRRmJ2A,Vin Sur Vingt,french,"1140 Broadway, New York, NY 10001",40.743927,-73.9887,4.0,174,10001
IaKzW5PcmHGklEhAy_9hMQ,Le Gratin,french,"5 Beekman St, New York, NY 10038",40.711440173909835,-74.0068285,4.0,38,10038
aTFkjo0scqmOgsFF5kuGXg,Claudette,french,"24 5th Ave, New York, NY 10011",40.7331,-73.99596,4.0,494,10011
_FlytyN_g4CjBL14JvrjBw,Manny's Bistro,french,"225 Columbus Ave, New York, NY 10023",40.776204,-73.979266,4.0,53,10023
TQzGf4k3HXyMbnNkYKKQSw,Oxalis,french,"791 Washington Ave, Brooklyn, NY 11238",40.673109,-73.9626279,4.5,229,11238
9f6chaCx20d1A0Abo6NzUw,Chateau 49 Bar A Vin,french,"924 2nd Ave, New York, NY 10022",40.75428,-73.9687299,4.0,137,10022
TGP5gbAgml0IDRLGCpFnCw,PMF Pardon My French,french,"103 Ave B, New York, NY 10009",40.72473,-73.98115,4.0,1105,10009
flcy6dNr4s12PTv6VtBK9Q,LĒNA,french,"137 Eldridge St, New York, NY 10002",40.719135,-73.991758,4.5,214,10002
yvhhKv2CDjuJsC4ecG848g,Le Bilboquet,french,"20 E 60th St, New York, NY 10022",40.76381,-73.97058,3.5,236,10022
gISZs8okQgFIpd-yz9aC4w,Café Henri,french,"1010 50th Ave, Long Island City, NY 11101",40.742559,-73.953697,4.0,769,11101
5XQgZQF-5N94bkQ2d_PJIQ,Pascalou,french,"1308 Madison Ave, New York, NY 10128",40.78521,-73.95595,4.0,289,10128
CcxreLJbZsO6Z775-hMWpw,St Tropez West Village,french,"304 W 4th St, New York, NY 10014",40.73704,-74.00386,4.5,257,10014
nlmFAz_93gjSUfmvmv8Tog,Le Grainne Cafe,french,"183 9th Ave, New York, NY 10011",40.7454064780449,-74.0024026704959,4.0,664,10011
7oAoNCxii09pyqLx8kH8GA,Essential By Christophe,french,"103 W 77th St, New York, NY 10024",40.78097128860562,-73.9766017,5.0,15,10024
-qxQDGZc8Ejz7MUFlFWyuQ,Francie,french,"136 Broadway, Brooklyn, NY 11249",40.71002578663716,-73.96405744314846,4.5,153,11249
qOomR3AwClOGpV1HdqOTFg,Les Enfants de Boheme,french,"177 Henry St, New York, NY 10002",40.7136187,-73.9888503,4.5,327,10002
-vBfKWJ1v9YdJQT5XUbcBQ,Le Botaniste,french,"833 Lexington Ave, New York, NY 10065",40.7649986274526,-73.9659830279587,4.5,455,10065
EaNRl3vlDOsNF-gkCR5mBA,La Sirène-UWS,french,"416 Amsterdam Ave, New York, NY 10024",40.7838,-73.97806,4.0,118,10024
PXTzmqJW7gbK-IkfKBEnFw,Cafe Triskell,french,"33-04 36th Ave, Astoria, NY 11106",40.7557027855819,-73.9280135680406,4.5,466,11106
nBkSqOhZMa1A7Yk3q8VPaA,Dirty French,french,"180 Ludlow St, Ludlow Hotel, New York, NY 10002",40.72183,-73.98719,4.0,722,10002
mjGdtrh0tX7I91GM9dlMNg,MIMI,french,"185 Sullivan St, New York, NY 10012",40.7283483,-74.0006612,4.0,170,10012
aS8QlNmESvm2ZLsE9D-c3g,Aunt Bernie's Bar and Jardin,french,"513 3rd Ave, New York, NY 10016",40.74598,-73.97772,5.0,20,10016
GVB1IA9h1BiGBsVorOR1Ww,Petite Maman,french,"545 Madison Ave, New York, NY 10022",40.760552,-73.973223,4.0,4,10022
cHvd_fnNqbcR4EdyodzGzw,Koloman,french,"16 W 29th St, New York, NY 10001",40.74569968921106,-73.9880941,4.5,52,10001
844H9r0tRQZmxiEtjeTW0A,The Bar Room at The Modern,french,"9 W 53rd St, New York, NY 10019",40.760943924003364,-73.97682308486881,4.0,547,10019
o-N9S05IjZdEdzdO6DB3Bw,Selo,french,"33-05 Broadway, Astoria, NY 11106",40.7613,-73.92335,5.0,75,11106
WoZnkXZInggzgQM_LbDpGg,Le Baratin,french,"26 Greenwich Ave, New York, NY 10011",40.735025,-73.999857,4.0,249,10011
dS2VNgvdLCAxImvcVBV6wA,Papillon Bistro & Bar,french,"22 E 54th St, New York, NY 10022",40.760463700357,-73.9742553564245,3.5,494,10022
28EoYA9TiHANksq662_3vQ,Lamonte,french,"557 Driggs Ave, Brooklyn, NY 11211",40.71684,-73.95648,4.5,19,11211
lw4ZMgn-QBh_5W1ipNHjaw,La Goulue,french,"29 E 61st St, New York, NY 10065",40.76482082282401,-73.9699213,3.5,127,10065
cCesIqo-LQt0cRlZAnrAZQ,Friedman's,french,"132 W 31st St, New York, NY 10001",40.74839,-73.99062,4.0,2816,10001
mBZUWdasmua9XOsWy8xdWA,Jacques,french,"206 E 85th St, Ste 204, New York, NY 10028",40.777824,-73.954143,3.5,254,10028
dwNmZYx74kAjTsk1hTVtjw,Maman,french,"114 W 41st St, New York, NY 10036",40.75446,-73.98554,4.0,82,10036
pDwhlX9jNBGnjvyGR9jYWQ,Gabriel Kreuther,french,"41 W 42nd St, New York, NY 10036",40.754546,-73.982556,4.5,593,10036
g5f6p9jfzB30Mhcu6d5OWA,Petite Boucherie,french,"14 Christopher St, New York, NY 10014",40.73382,-74.00042,4.5,255,10014
z8TIY5xLeQptbXxZp3LpsA,Felice 56,french,"15 W 56th St, New York, NY 10019",40.762862,-73.975396,4.5,88,10019
p6-X_mg5ETcUuV-X4RkPCg,Citroën,french,"931 Manhattan Ave, Brooklyn, NY 11222",40.7312,-73.95459,4.5,97,11222
VFUHY1Y6pg0UaNmE3CS7cA,Verōnika,french,"281 Park Ave S 22nd St Entrance, Second Floor, New York, NY 10010",40.7392209,-73.98672189999999,4.0,54,10010
ZeKrSgDN0ksEp9TxiuezSg,46 Bistro,french,"300 W 46th St, New York, NY 10036",40.75985,-73.98833,4.0,19,10036
59dXrRQE3JVItSneV3a1bg,Le Veau D'or,french,"129 E 60th St, New York, NY 10022",40.76316,-73.96814,3.5,97,10022
qEbQbYZxurnuVxDrNHQUJg,La Boite en Bois,french,"75 W 68th St, New York, NY 10023",40.7749214172363,-73.9802398681641,3.5,261,10023
hD55NUiGDK7STQ8oy9QDPA,Le Monde,french,"2885 Broadway, New York, NY 10025",40.8058021,-73.9658246,3.0,558,10025
0Q3xCYWK2N-wJfXjLa9dFg,Bâtard,french,"239 West Broadway, New York, NY 10013",40.71958,-74.00581,4.0,497,10013
K_RLEEEkMmlis5hteYlYUQ,Majorelle,french,"28 E 63rd St, New York, NY 10065",40.7657132,-73.9692137,4.5,87,10065
aUakHsv3bAk6tDtLe96rIA,Lucien,french,"14 1st Ave, New York, NY 10009",40.72339,-73.98817,3.5,464,10009
IVjpsmmsgc42k9K2RZR3Qg,Le Fond,french,"105 Norman Ave, Brooklyn, NY 11222",40.7258415222168,-73.9511032104492,4.5,168,11222
7N6Jle8ovxzAiiwwtE77Yw,Le Pavillon,french,"One Vanderbilt Ave, New York, NY 10017",40.75284533722524,-73.97848111104443,4.0,131,10017
mJeKLz8GC4x6HGWNun1CNA,Bar Bête,french,"263 Smith St, Brooklyn, NY 11231",40.6830415993956,-73.9928337145761,4.5,75,11231
1DfbZ0VsSCg9g1KILmnvzQ,Per Se,french,"10 Columbus Cir, Fl 4, New York, NY 10019",40.7681528889558,-73.9827629623657,4.5,1828,10019
xN7JOFf3nBBDxvZ1M4Slbg,Barbès Restaurant,french,"1300 Park Ave, Hoboken, NJ 07030",40.7529899,-74.02924,4.0,298,07030
XDMtYVpUQag-uay9DHMm9A,Quatorze,french,"1578 1st Ave, New York, NY 10028",40.77433249323621,-73.9509927699736,4.0,84,10028
jqTCCgP1P0qv-ouHWynTjQ,Angelina,french,"1050 6th Ave, New York, NY 10018",40.75316,-73.98491,4.0,392,10018
V69n3YrAs59GenGB2jLVrA,Orsay,french,"1057 Lexington Ave, New York, NY 10021",40.772384,-73.960433,3.5,338,10021
BA6wd1pZTVu1DmrtiyTs8g,Raoul's Restaurant,french,"180 Prince St, New York, NY 10012",40.72615,-74.00216,4.0,604,10012
JP51QIvqSr9mTmuxyd5GMA,La Bohème,french,"233 Clinton St, Hoboken, NJ 07030",40.74070351187905,-74.03451684924673,4.0,68,07030
xtfKAP7X36CCZrJm_Ta6Cg,The Consulate,french,"519 Columbus Ave, New York, NY 10024",40.78586,-73.97242,4.0,251,10024
MOwB9YYd-Ko6nVgSB-ltQw,Briciola,french,"370 W 51st St, New York, NY 10019",40.7637997047278,-73.9880919456482,4.0,982,10019
6S62Z7e0UP82shutXERUzA,Cafe Du Soleil,french,"2723 Broadway, New York, NY 10025",40.8000739,-73.9682123,3.5,549,10025
50fWXrNECQQYght4ZWeBXQ,Taureau,french,"558 Broome St, New York, NY 10013",40.724525,-74.005652,4.5,600,10013
xGQ26ijvBi9DKVVG7DQOlA,Le Moulin a Cafe,french,"1439 York Ave, New York, NY 10075",40.76981507188533,-73.9518785114284,4.0,395,10075
MXfDg1qs9h2254F-z2pQsg,Madame Bonté,french,"318 E 84th St, New York, NY 10028",40.7761,-73.95185,4.5,51,10028
49ST--X1jcIPzUIM1O3K6w,Mominette,french,"221 Knickerbocker Ave, Brooklyn, NY 11237",40.703252,-73.925889,4.0,767,11237
PnGSE8JGbMZKtdHi9go7Kg,The Milling Room,french,"446 Columbus Ave, New York, NY 10024",40.7835485472543,-73.9744088718635,4.0,546,10024
RP02PZPNdhfoL-TjOMiKVg,Table d'Hôte,french,"44 E 92nd St, New York, NY 10128",40.78447,-73.95581,4.0,166,10128
xEDD2ScBU3jHhWxlMC7dkQ,Nougatine at Jean-Georges,french,"1 Central Park W, New York, NY 10023",40.76891,-73.98176,4.0,1234,10023
9pI_G9xGiTY4YCcfe9eoPA,French Louie,french,"320 Atlantic Ave, Brooklyn, NY 11201",40.6879459,-73.988257,4.0,459,11201
RKpp5WskkZmOjpJtRlbY9g,Poulette - Midtown East,french,"304 E 49th St, New York, NY 10017",40.75398,-73.96857,4.0,79,10017
26E3j9l0XW_onVIUP-ThCw,Heidi's House By The Side Of The Road,french,"308 E 78th St, New York, NY 10075",40.772189,-73.955029,4.5,652,10075
Orbsfc3nI21mQ8cwSPahhg,The Four Horsemen,french,"295 Grand St, Brooklyn, NY 11211",40.71305,-73.95732,4.5,285,11211
JLpEKUYAtzBRQwsUL3RPIA,Il Corso,french,"54 W 55th St, New York, NY 10019",40.762441,-73.977206,4.5,422,10019
npWACY8WDDyYhMt0s3YFwQ,Vin Sur Vingt,french,"100 Riverside Blvd, New York, NY 10069",40.7757,-73.98948,4.0,34,10069
EF4M55USa1ZNy1rP5Kuk2w,Chez Moi,french,"135 Atlantic Ave, Brooklyn, NY 11201",40.6907305802403,-73.99551244328,4.0,461,11201
I6optu9x0JAf8oT5lqJ8qw,The Blue Dog Cookhouse & Bar,french,"308 W 50th St, New York, NY 10019",40.76244,-73.98674,4.0,1484,10019
N66LlG3W6Tw5LhUtAE7h1w,Cafe Un Deux Trois,french,"123 W 44th St, New York, NY 10036",40.75667,-73.98414,3.5,675,10036
7uGPAk8ELYABSzZhXhj7tA,Le Gigot,french,"18 Cornelia St, New York, NY 10014",40.7314099,-74.00197,4.0,231,10014
ar2xOWS0wl5yB60GH1uI5w,Chez Olivia,french,"29-11 23rd Ave, Astoria, NY 11105",40.774977,-73.913251,4.5,55,11105
0yMlU3xbdawYFXmjNc0dhw,The Harrow New York,french,"720 10th Ave, New York, NY 10019",40.76419,-73.99182,4.5,268,10019
j69WHdRCVQTypfe7hQWauw,Brasserie Cognac East,french,"963 Lexington Ave, New York, NY 10021",40.76911811325526,-73.96291345561302,3.5,150,10021
3gtheZvv3Or0YzWXIl3SJg,Benoit,french,"60 W 55th St, New York, NY 10019",40.7625640535871,-73.9772810679851,3.5,561,10019
O64wSq9NvecPNPRkz38o8Q,Madame,french,"390 4th St, Jersey City, NJ 07302",40.72473095928894,-74.05183738424924,4.0,250,07302
t-Pm38_XhMnGfOYgkhaNRA,Le Fanfare,french,"1103 Manhattan Ave, Brooklyn, NY 11222",40.736202,-73.955558,4.0,227,11222
uby3glEc0Brt9LAoCI0WTg,L’Express,french,"249 Park Ave S, New York, NY 10003",40.738162056865,-73.987657,3.5,900,10003
GBJOu9Rk4JqqWjB8ddYudw,La Mercerie,french,"53 Howard St, New York, NY 10013",40.7202236743825,-74.0021909441629,3.5,325,10013
DZaN3bNWfwcm__sNw5bvDg,Daniel,french,"60 E 65th St, New York, NY 10065",40.7667736797858,-73.967607,4.5,1843,10065
qLL_x4uzDHCgXd9lwaGxjw,Frevo,french,"48 W 8th St, New York, NY 10011",40.73313,-73.99867,4.5,69,10011
VMSlE-GQZhcvkp2Mr03xfA,L'ami Pierre,french,"149 W 51st St, New York, NY 10019",40.761320187028105,-73.9815026,4.0,19,10019
P2CTp4xyaNCe2AXSiLeOSQ,The Odeon,french,"145 W Broadway, New York, NY 10013",40.71692,-74.00792,4.0,744,10013
uUHLcZJPl6swgnopI2C8tw,Mila’s Bistro,french,"81 Ludlow St, New York, NY 10002",40.718115,-73.989501,4.0,13,10002
9w3zIx0-n7qPLQynU8saHA,AOC East,french,"1590 First Ave, New York, NY 10028",40.77469,-73.95075,4.0,197,10028
bEXTA_Gwo2oVg4gnFd9fNA,Ai Fiori,french,"400 5th Ave, Ste 2, New York, NY 10018",40.7500752,-73.9837835,4.0,1452,10018
PflHKSowWSsR-a76Ne7nzg,La Marchande,french,"88 Wall St, New York, NY 10005",40.7054495,-74.0075335,4.5,21,10005
e55zGi8q6Z0uOZ_RJQhHFA,Vin Sur Vingt,french,"170 2nd Ave, New York, NY 10003",40.73018,-73.98626,4.5,23,10003
LF2_slTY37P0Ua8vI4Hr5g,Bistro Les Amis,french,"180 Spring St, New York, NY 10012",40.724678,-74.002624,4.0,453,10012
qcvGRJT3QedXz7p3_CDmmA,Bel Ami,french,"30 E 68th St, New York, NY 10065",40.7689753,-73.9670732,4.0,240,10065
ZOfk6Ao0db5icjc0WEq7zg,Bacchus Bistro & Wine Bar,french,"409-411 Atlantic Ave, Brooklyn, NY 11217",40.68692,-73.98437,4.0,543,11217
q-QEwZi32JCnjb7zbY-PQw,Soogil,french,"108 E 4th St, New York, NY 10003",40.72551,-73.98838,4.0,156,10003
Knbn0h4MA1KX5Fv3eZfK4w,Nice Matin,french,"201 W 79th St, New York, NY 10024",40.78343707106175,-73.9784952,3.5,838,10024
CsdS-L70jLn-exz34j8h5Q,L'avenue at Saks,french,"8 East 50th St, New York, NY 10022",40.758267086090314,-73.9768371,4.0,137,10022
H_KyiRhwho8rdlw_R93_0Q,Marea,french,"240 Central Park S, New York, NY 10019",40.7674213694566,-73.9810554368179,4.0,2324,10019
K6ik5ceZaea55wXnmHWz0Q,Bliss 46 Bistro,french,"43-46 46th St, Sunnyside, NY 11104",40.743589,-73.918805,4.0,234,11104
sHSCUGKAUR9gYThXlginkA,Bar Blondeau,french,"80 Wythe Ave, Ste 6, Brooklyn, NY 11249",40.72208,-73.95785,4.0,45,11249
wDLHOgux_G8Y82Y6D9rSog,Maison Sun,french,"177 Prince St, New York, NY 11201",40.72651460000001,-73.9854417,4.5,48,11201
8cT6XDwI9KiCaoVohlx42Q,BXL Zoute,french,"50 W 22nd St, New York, NY 10010",40.74174,-73.992627,4.0,443,10010
dAHoDxBmzWqfobnTbCHaQA,Frenchette,french,"241 W Broadway, New York, NY 10013",40.71964,-74.00578,3.5,332,10013
TfeWzIvhIInBxaKG0Ngmqw,Amuse Bouche Bistro,french,"1590 Park Ave, New York, NY 10029",40.7985629667818,-73.9437040686607,5.0,28,10029
oLg2HxLYChgvMRTK5ZSdKQ,Kurant,french,"1091 2nd Ave, New York, NY 10022",40.75971,-73.96521,4.0,243,10022
Bx9ufqCtxxdl2l6pT3J45g,Petrossian Boutique & Cafe,french,"911 7th Ave, New York, NY 10019",40.766026225434,-73.97945224279856,4.0,366,10019
UJDb0M1eF4KkxJdCTh67cw,Shun,french,"610 Lexington Ave, New York, NY 10022",40.7582033,-73.9713074,4.5,52,10022
bOHWY14f1u8rR1t2ggmbYw,B Cafe East,french,"240 E 75th St, New York, NY 10021",40.770932338610784,-73.95762317674783,4.0,479,10021
U8bfgo6nmR6g6RbERK8ECg,Maison Close,french,"15 Watts St, New York, NY 10013",40.72331,-74.00363,4.0,37,10013
emTmnLlesIwxRofQ34ntdA,Juliette,french,"135C N 5th St, Brooklyn, NY 11249",40.71702,-73.959077,3.5,998,11249
l2b6HJGarUxoeLnM9syTmg,Compagnie des Vins Surnaturels,french,"249 Ctr St, New York, NY 10013",40.7205157,-73.9981652,4.5,148,10013
FbGw2sPwZZlZuEndVpP2pQ,La Petite Joie,french,"577 Union Ave, Brooklyn, NY 11211",40.717711705769275,-73.9524272,4.5,27,11211
5LqclCP-RTj61-5QNo0jZw,Maison Harlem,french,"341 St Nicholas Ave, New York, NY 10027",40.8121862892803,-73.9516100875101,4.0,569,10027
nRO136GRieGtxz18uD61DA,Eleven Madison Park,french,"11 Madison Ave, New York, NY 10010",40.7416907417333,-73.9872074872255,4.5,2374,10010
PYcL2z9gHj6-ZTlViT9Nqw,Minetta Tavern,french,"113 Macdougal St, New York, NY 10012",40.7300047976758,-74.0006073834151,4.0,2404,10012
PBUIaPtgnhmdHE3KHglK-g,Jean-Georges,french,"1 Central Park W, New York, NY 10023",40.7691122743293,-73.9814290717583,4.0,1995,10023
npiIhpcWePbVT3JYEcy3zg,Wayan,french,"20 Spring St, New York, NY 10012",40.7213813139202,-73.9950757664721,4.0,570,10012
QvQilClGyuKFz08TBsoJNA,Le District - Market District,french,"225 Liberty St, New York, NY 10281",40.7126473617984,-74.0157784596443,3.5,591,10281
nF-EOBd_H1fX50iT1EIVZA,Pil Pil,french,"265 E 78th St, New York, NY 10075",40.7728412,-73.9558687,4.0,783,10075
uuDvk4EsRUkeTj4jVKJOpw,Rue 57,french,"60 W 57th St, New York, NY 10019",40.7640285260993,-73.9770378404755,3.5,1274,10019
k4ds_s6y8S46WzVIolypLQ,Serena's Wine Bar,french,"1268 2nd Ave, New York, NY 10065",40.7652988,-73.9609017,4.0,159,10065
mosd9Voq5Ws6k6Uduii_ww,Bar Boulud,french,"1900 Broadway, New York, NY 10023",40.7718443592464,-73.9818808860381,3.5,966,10023
Ps0cOZevNA1M9M5_z7W3oQ,Joseph Leonard,french,"170 Waverly Pl, New York, NY 10014",40.7336021670705,-74.001675412843,4.0,723,10014
FON3TceJNsTC0I0mzBwOKg,Fig & Olive,french,"10 E 52nd St, New York, NY 10022",40.75938,-73.97558,3.5,1245,10022
9vQca1DMqfbDGssiqEd6Hw,Le Gamin,french,"108 Franklin St, Brooklyn, NY 11222",40.728299,-73.957153,3.5,244,11222
NmzDoAerQUdvMNT90gk4Xw,Addictive NYC,french,"19 West 46th St, New York, NY 10036",40.75655,-73.97996,4.0,46,10036
7m4GnzK5pv7qGn-Ar1zabQ,Lena,french,"1B West 8th St, New York, NY 10011",40.732552,-73.996704,4.5,32,10011
OwcGML0xYT-t4vmMthgOkA,Match 65 Brasserie,french,"29 E 65th St, New York, NY 10065",40.7673434,-73.9682993,3.5,269,10065
pV-f6jq8mqNWymbPyPNmzg,BOBO,french,"181 W 10th St, New York, NY 10014",40.734491115375064,-74.00249263261921,4.0,634,10014
Ih7hLJl-UiGSrBEI3A12gA,Le Charlot,french,"19 E 69th St, New York, NY 10021",40.7697443505402,-73.966497,3.0,138,10021
8ucQ3A7f6h9_PkKStYBkQA,LaLou,french,"581 Vanderbilt Ave, Brooklyn, NY 11238",40.680311,-73.967596,4.0,87,11238
mxDfu4bHwSXoCr3FRpyMsw,L'Antagoniste,french,"238 Malcolm X Blvd, Brooklyn, NY 11221",40.68501,-73.92961,4.5,322,11221
HbCyzokiA19bEWUp6mga_g,bibi,french,"211 E 4th St, New York, NY 10009",40.723937,-73.983519,4.5,215,10009
